"Australian Bureau of Statistics",,,,
,,,,
,,,"70-84 years",122
,,,"85-99 years",14
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",12
,,,"40-54 years",24
,,,"55-69 years",23
,,,"70-84 years",6
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",79
,,,"40-54 years",155
,,,"55-69 years",68
,,,"70-84 years",51
,,,"85-99 years",14
,,,"100 years and over",0
,"U15Child","Male","0-14 years",911
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",871
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",202
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",205
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",84
,,,"25-39 years",140
,,,"40-54 years",41
,,,"55-69 years",21
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",90
,,,"25-39 years",88
,,,"40-54 years",37
,,,"55-69 years",18
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",183
,,,"25-39 years",391
,,,"40-54 years",66
,,,"55-69 years",47
,,,"70-84 years",7
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",94
,,,"25-39 years",166
,,,"40-54 years",37
,,,"55-69 years",35
,,,"70-84 years",6
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",21
,,,"25-39 years",169
,,,"40-54 years",151
,,,"55-69 years",146
,,,"70-84 years",75
,,,"85-99 years",23
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",121
,,,"40-54 years",132
,,,"55-69 years",144
,,,"70-84 years",101
,,,"85-99 years",45
,,,"100 years and over",0
,"Relative","Male","0-14 years",4
,,,"15-24 years",66
,,,"25-39 years",76
,,,"40-54 years",17
,,,"55-69 years",16
,,,"70-84 years",3
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",6
,,,"15-24 years",46
,,,"25-39 years",42
,,,"40-54 years",13
,,,"55-69 years",29
,,,"70-84 years",15
,,,"85-99 years",6
,,,"100 years and over",0
"Yarraville","Married","Male","0-14 years",0
,,,"15-24 years",35
,,,"25-39 years",1227
,,,"40-54 years",1210
,,,"55-69 years",502
,,,"70-84 years",231
,,,"85-99 years",49
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",74
,,,"25-39 years",1369
,,,"40-54 years",1179
,,,"55-69 years",438
,,,"70-84 years",201
,,,"85-99 years",14
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",3
,,,"40-54 years",31
,,,"55-69 years",22
,,,"70-84 years",8
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",57
,,,"40-54 years",176
,,,"55-69 years",89
,,,"70-84 years",60
,,,"85-99 years",30
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1303
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1325
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",317
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",269
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",141
,,,"25-39 years",155
,,,"40-54 years",68
,,,"55-69 years",21
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",88
,,,"25-39 years",113
,,,"40-54 years",51
,,,"55-69 years",16
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",94
,,,"25-39 years",255
,,,"40-54 years",64
,,,"55-69 years",33
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",102
,,,"25-39 years",229
,,,"40-54 years",54
,,,"55-69 years",29
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",18
,,,"25-39 years",142
,,,"40-54 years",155
,,,"55-69 years",132
,,,"70-84 years",61
,,,"85-99 years",31
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",14
,,,"25-39 years",152
,,,"40-54 years",188
,,,"55-69 years",196
,,,"70-84 years",142
,,,"85-99 years",74
,,,"100 years and over",0
,"Relative","Male","0-14 years",3
,,,"15-24 years",38
,,,"25-39 years",42
,,,"40-54 years",14
,,,"55-69 years",15
,,,"70-84 years",11
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",38
,,,"25-39 years",52
,,,"40-54 years",19
,,,"55-69 years",32
,,,"70-84 years",28
,,,"85-99 years",14
,,,"100 years and over",0
"Bacchus Marsh","Married","Male","0-14 years",0
,,,"15-24 years",73
,,,"25-39 years",1194
,,,"40-54 years",1407
,,,"55-69 years",1165
,,,"70-84 years",484
,,,"85-99 years",54
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",124
,,,"25-39 years",1329
,,,"40-54 years",1464
,,,"55-69 years",1132
,,,"70-84 years",370
,,,"85-99 years",25
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",26
,,,"40-54 years",77
,,,"55-69 years",41
,,,"70-84 years",8
,,,"85-99 years",8
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",24
,,,"25-39 years",226
,,,"40-54 years",320
,,,"55-69 years",122
,,,"70-84 years",57
,,,"85-99 years",21
,,,"100 years and over",0
,"U15Child","Male","0-14 years",2029
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1950
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",543
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",547
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",484
,,,"25-39 years",257
,,,"40-54 years",95
,,,"55-69 years",21
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",315
,,,"25-39 years",144
,,,"40-54 years",37
,,,"55-69 years",14
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",23
,,,"25-39 years",42
,,,"40-54 years",34
,,,"55-69 years",36
,,,"70-84 years",14
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",22
,,,"25-39 years",26
,,,"40-54 years",37
,,,"55-69 years",28
,,,"70-84 years",9
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",23
,,,"25-39 years",156
,,,"40-54 years",210
,,,"55-69 years",203
,,,"70-84 years",107
,,,"85-99 years",22
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",23
,,,"25-39 years",99
,,,"40-54 years",141
,,,"55-69 years",248
,,,"70-84 years",297
,,,"85-99 years",85
,,,"100 years and over",0
,"Relative","Male","0-14 years",34
,,,"15-24 years",49
,,,"25-39 years",30
,,,"40-54 years",18
,,,"55-69 years",30
,,,"70-84 years",11
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",18
,,,"15-24 years",44
,,,"25-39 years",15
,,,"40-54 years",18
,,,"55-69 years",64
,,,"70-84 years",32
,,,"85-99 years",12
,,,"100 years and over",0
"Hillside","Married","Male","0-14 years",0
,,,"15-24 years",48
,,,"25-39 years",1576
,,,"40-54 years",1841
,,,"55-69 years",893
,,,"70-84 years",245
,,,"85-99 years",12
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",98
,,,"25-39 years",1872
,,,"40-54 years",1765
,,,"55-69 years",794
,,,"70-84 years",152
,,,"85-99 years",0
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",9
,,,"40-54 years",46
,,,"55-69 years",34
,,,"70-84 years",9
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",14
,,,"25-39 years",154
,,,"40-54 years",308
,,,"55-69 years",100
,,,"70-84 years",32
,,,"85-99 years",4
,,,"100 years and over",0
,"U15Child","Male","0-14 years",2302
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",2268
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",689
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",738
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",496
,,,"25-39 years",400
,,,"40-54 years",58
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",344
,,,"25-39 years",243
,,,"40-54 years",29
,,,"55-69 years",11
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",8
,,,"25-39 years",28
,,,"40-54 years",12
,,,"55-69 years",10
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",15
,,,"25-39 years",21
,,,"40-54 years",13
,,,"55-69 years",14
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",12
,,,"25-39 years",118
,,,"40-54 years",113
,,,"55-69 years",69
,,,"70-84 years",19
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",89
,,,"40-54 years",57
,,,"55-69 years",102
,,,"70-84 years",43
,,,"85-99 years",9
,,,"100 years and over",0
,"Relative","Male","0-14 years",19
,,,"15-24 years",68
,,,"25-39 years",75
,,,"40-54 years",22
,,,"55-69 years",30
,,,"70-84 years",8
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",15
,,,"15-24 years",43
,,,"25-39 years",57
,,,"40-54 years",37
,,,"55-69 years",75
,,,"70-84 years",51
,,,"85-99 years",19
,,,"100 years and over",0
"Melton","Married","Male","0-14 years",0
,,,"15-24 years",92
,,,"25-39 years",958
,,,"40-54 years",1078
,,,"55-69 years",1062
,,,"70-84 years",396
,,,"85-99 years",25
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",145
,,,"25-39 years",1135
,,,"40-54 years",1095
,,,"55-69 years",1012
,,,"70-84 years",248
,,,"85-99 years",9
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",31
,,,"40-54 years",100
,,,"55-69 years",60
,,,"70-84 years",25
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",50
,,,"25-39 years",315
,,,"40-54 years",347
,,,"55-69 years",170
,,,"70-84 years",46
,,,"85-99 years",13
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1869
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1722
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",428
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",444
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",445
,,,"25-39 years",349
,,,"40-54 years",98
,,,"55-69 years",12
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",333
,,,"25-39 years",229
,,,"40-54 years",40
,,,"55-69 years",10
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",32
,,,"25-39 years",93
,,,"40-54 years",56
,,,"55-69 years",45
,,,"70-84 years",23
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",34
,,,"25-39 years",53
,,,"40-54 years",39
,,,"55-69 years",42
,,,"70-84 years",19
,,,"85-99 years",3
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",21
,,,"25-39 years",183
,,,"40-54 years",229
,,,"55-69 years",232
,,,"70-84 years",87
,,,"85-99 years",20
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",27
,,,"25-39 years",101
,,,"40-54 years",113
,,,"55-69 years",259
,,,"70-84 years",198
,,,"85-99 years",48
,,,"100 years and over",0
,"Relative","Male","0-14 years",40
,,,"15-24 years",48
,,,"25-39 years",53
,,,"40-54 years",19
,,,"55-69 years",26
,,,"70-84 years",21
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",35
,,,"15-24 years",54
,,,"25-39 years",30
,,,"40-54 years",28
,,,"55-69 years",64
,,,"70-84 years",51
,,,"85-99 years",18
,,,"100 years and over",0
"Melton South","Married","Male","0-14 years",0
,,,"15-24 years",105
,,,"25-39 years",1731
,,,"40-54 years",1333
,,,"55-69 years",1066
,,,"70-84 years",344
,,,"85-99 years",27
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",190
,,,"25-39 years",1974
,,,"40-54 years",1253
,,,"55-69 years",1015
,,,"70-84 years",237
,,,"85-99 years",14
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",34
,,,"40-54 years",101
,,,"55-69 years",43
,,,"70-84 years",7
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",78
,,,"25-39 years",367
,,,"40-54 years",402
,,,"55-69 years",174
,,,"70-84 years",46
,,,"85-99 years",12
,,,"100 years and over",0
,"U15Child","Male","0-14 years",2620
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",2576
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",470
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",483
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",518
,,,"25-39 years",375
,,,"40-54 years",92
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",353
,,,"25-39 years",178
,,,"40-54 years",44
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",45
,,,"25-39 years",108
,,,"40-54 years",75
,,,"55-69 years",47
,,,"70-84 years",19
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",45
,,,"25-39 years",58
,,,"40-54 years",70
,,,"55-69 years",53
,,,"70-84 years",21
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",25
,,,"25-39 years",196
,,,"40-54 years",244
,,,"55-69 years",216
,,,"70-84 years",103
,,,"85-99 years",14
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",21
,,,"25-39 years",114
,,,"40-54 years",142
,,,"55-69 years",278
,,,"70-84 years",187
,,,"85-99 years",42
,,,"100 years and over",0
,"Relative","Male","0-14 years",37
,,,"15-24 years",78
,,,"25-39 years",83
,,,"40-54 years",38
,,,"55-69 years",46
,,,"70-84 years",18
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",37
,,,"15-24 years",70
,,,"25-39 years",51
,,,"40-54 years",43
,,,"55-69 years",94
,,,"70-84 years",38
,,,"85-99 years",14
,,,"100 years and over",0
"Melton West","Married","Male","0-14 years",0
,,,"15-24 years",91
,,,"25-39 years",1215
,,,"40-54 years",1097
,,,"55-69 years",797
,,,"70-84 years",253
,,,"85-99 years",15
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",137
,,,"25-39 years",1402
,,,"40-54 years",1045
,,,"55-69 years",766
,,,"70-84 years",167
,,,"85-99 years",8
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",8
,,,"25-39 years",37
,,,"40-54 years",62
,,,"55-69 years",48
,,,"70-84 years",13
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",35
,,,"25-39 years",310
,,,"40-54 years",325
,,,"55-69 years",129
,,,"70-84 years",38
,,,"85-99 years",8
,,,"100 years and over",0
,"U15Child","Male","0-14 years",2025
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",2039
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",436
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",462
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",439
,,,"25-39 years",265
,,,"40-54 years",66
,,,"55-69 years",13
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",286
,,,"25-39 years",176
,,,"40-54 years",42
,,,"55-69 years",5
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",34
,,,"25-39 years",48
,,,"40-54 years",44
,,,"55-69 years",35
,,,"70-84 years",9
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",38
,,,"25-39 years",47
,,,"40-54 years",29
,,,"55-69 years",28
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",17
,,,"25-39 years",147
,,,"40-54 years",144
,,,"55-69 years",123
,,,"70-84 years",45
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",13
,,,"25-39 years",83
,,,"40-54 years",81
,,,"55-69 years",181
,,,"70-84 years",82
,,,"85-99 years",8
,,,"100 years and over",0
,"Relative","Male","0-14 years",25
,,,"15-24 years",61
,,,"25-39 years",55
,,,"40-54 years",18
,,,"55-69 years",23
,,,"70-84 years",10
,,,"85-99 years",7
,,,"100 years and over",0
,,"Female","0-14 years",27
,,,"15-24 years",62
,,,"25-39 years",23
,,,"40-54 years",27
,,,"55-69 years",74
,,,"70-84 years",37
,,,"85-99 years",10
,,,"100 years and over",0
"Rockbank - Mount Cottrell","Married","Male","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",74
,,,"40-54 years",100
,,,"55-69 years",110
,,,"70-84 years",45
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",11
,,,"25-39 years",79
,,,"40-54 years",111
,,,"55-69 years",106
,,,"70-84 years",30
,,,"85-99 years",0
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",3
,,,"40-54 years",3
,,,"55-69 years",0
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",16
,,,"40-54 years",35
,,,"55-69 years",13
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,"U15Child","Male","0-14 years",136
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",125
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",26
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",40
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",62
,,,"25-39 years",41
,,,"40-54 years",21
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",29
,,,"25-39 years",25
,,,"40-54 years",3
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",12
,,,"40-54 years",11
,,,"55-69 years",9
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",5
,,,"40-54 years",7
,,,"55-69 years",4
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",18
,,,"40-54 years",42
,,,"55-69 years",49
,,,"70-84 years",15
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",3
,,,"40-54 years",11
,,,"55-69 years",17
,,,"70-84 years",10
,,,"85-99 years",0
,,,"100 years and over",0
,"Relative","Male","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",6
,,,"40-54 years",8
,,,"55-69 years",7
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",0
,,,"40-54 years",3
,,,"55-69 years",12
,,,"70-84 years",12
,,,"85-99 years",0
,,,"100 years and over",0
"Taylors Hill","Married","Male","0-14 years",0
,,,"15-24 years",30
,,,"25-39 years",1564
,,,"40-54 years",1824
,,,"55-69 years",654
,,,"70-84 years",226
,,,"85-99 years",19
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",70
,,,"25-39 years",1940
,,,"40-54 years",1631
,,,"55-69 years",576
,,,"70-84 years",141
,,,"85-99 years",8
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",18
,,,"40-54 years",48
,,,"55-69 years",25
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",7
,,,"25-39 years",138
,,,"40-54 years",240
,,,"55-69 years",58
,,,"70-84 years",20
,,,"85-99 years",5
,,,"100 years and over",0
,"U15Child","Male","0-14 years",2689
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",2700
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",672
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",671
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",353
,,,"25-39 years",283
,,,"40-54 years",34
,,,"55-69 years",6
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",257
,,,"25-39 years",203
,,,"40-54 years",12
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",8
,,,"25-39 years",18
,,,"40-54 years",9
,,,"55-69 years",6
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",17
,,,"40-54 years",10
,,,"55-69 years",9
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",15
,,,"25-39 years",104
